file_path,caption
train/YfgrVFarwVUA.npy,A woman speaking followed by porcelain being placed on a solid surface and plastic clanking
train/YadkZLqh5wKw.npy,A man speaks and shoots a gun
train/YTKfseKsqfQM.npy,Male voice with bird chirping and slamming
train/Y1PtJ6jckef0.npy,Audience clapping and woman begins to speak
train/YpmFX22vnRmM.npy,A man and a child speaking
train/Y11h3FmYOkjI.npy,A man is giving a speech
train/Y11k0aBlo2Wo.npy,A car is going by as someone is shaking and spraying something
train/Y11aF_pdrivU.npy,Faint sound of a car driving away
train/Y11bhNEX-Gyo.npy,A rumbling of an engine and men and children talking in the background
train/Y11Z1xq9OF4I.npy,Scraping dish while woman speaks
train/Y11eCcdMayP8.npy,Tapping is present and rattling occurs
train/Y11gGfPTUZcE.npy,Someone snoring
train/Y11cctCD0ATQ.npy,"Man is speaking while in the background a vehicle is running with low-pitch humming, clunking, and flapping"
train/Y11cuvqS6ddk.npy,Man speaking to child in gurgling water
train/YG-ZH4DvNXqE.npy,Large bells ringing musically
train/YG-SUDENc2sc.npy,A man and woman speak
train/Yx8UVIkZy3Z4.npy,A fast car accelerates moving away
train/YE9_ezJdqVOQ.npy,Speech followed by an echo
train/Yx8URklG1pL0.npy,Speech with loud sobbing
train/Y01TfccA6nNc.npy,An engine being revved a couple of times and another engine being turned louder and nearby
train/YE9E-rkMGEwE.npy,A man speaks and then a drill starts to drill into a metal surface
train/Y7sC_cukJHh4.npy,Ticking and mechanical humming followed by scraping
train/YDMewkNgG3-8.npy,A microphone hums and then a person talks in the distance loudly
train/Yx8NxYu-2t7Q.npy,A helicopter flying with engine sounds
train/Ye21tAeFa4KE.npy,A steam train whistle sounds loudly as bells clang and train cars move by
train/YmzF_uzlxkWM.npy,A man speaks and a small child speaks and presses a toy car motor
train/YG96GiMaTh2Q.npy,"Water is splashing and gurgling, while adult females and an adult male speak and a child laughs"
train/Ymz2m9AEpIeo.npy,Multiple people talk as a bus idles nearby
train/Ymyz_ooayYEM.npy,A woman is talking and then a man talks
train/YKv9OGm3fgxA.npy,A motor vehicle is idling
train/YG8c28tddZxo.npy,Several car races accelerates
train/YKv7gDYe_R-8.npy,People speak with distant hums of engines
train/YG8fkVDLwd3k.npy,A vehicle engine running idle
train/YG8mATrGBVYs.npy,Water flows hard from a faucet
train/Y01klbGQkUd4.npy,An engine or motor which starts with an ignition mechanism and gets progressively faster
train/Ym-UwSAJh760.npy,Water splashing followed by a horse galloping while a crowd of people cheer and applaud alongside ducks quacking with wind blowing briefly into a microphone
train/YRqRyGdXXf34.npy,Bird tweeting and chirping
train/YJJgbYXHidkk.npy,Man speaking and insects outside
train/YoQzmtdm7aC4.npy,"Music is playing as a tune is whistled and is accompanied by rhythmic clapping, eight rhythmic taps occur during a pause, and then the music, whistling and clapping resume"
train/Yx8a3pLq4h6U.npy,Multiple men speaking followed by a series of gunshots and men screaming
train/YJJx3BGUnhXU.npy,Railroad signal ringing as a train goes by blowing a horn
train/YJJz2lcEH7DA.npy,Rustling and clanking
train/YJJxH43kKous.npy,A fast speed boat motor croons as the wind blows heavy on the mic
train/Y1woXkGzV2jc.npy,A man is speaking and water is rushing by
train/Y1wn4STIzCH0.npy,A man and children speaking while a sheep is bleating in the background
train/YcI1-VYQm19M.npy,"A clicking, bang, and man talking"
train/YcHy5D1aCiZo.npy,High frequency humming with loud vibrations and some knocking
train/YTKNQT_3i7wc.npy,Children talk in the foreground as a helicopter loudly hovers nearby
train/YcIKn1BCmKhA.npy,A clock ticktocks in the distance quietly
train/Y2JMkH97vN_A.npy,"An adult male speaks, a small appliance motor runs, whirring occurs, and music is playing in the background"
train/Y2JMeT79Jyh8.npy,A kid talking with somebody snores in the background
train/Y2JPXvghsvSA.npy,Thunder and dogs barking from a distance
train/Y2JN2dgvzw_o.npy,"An adult male speaks, and a group of people are talking in the background"
train/Y2JMJTpwKBX0.npy,A power drill is being used to cut wood
train/Y2JJ0FOi4b-s.npy,A woman talking to a meowing cat
train/Y2JMTC9S_PBI.npy,Wind roaring and rain falling
train/Y2JMLX3obWKA.npy,Multiple train horns
train/YQKB00z2EP7c.npy,A woman speaking over a loud speaker followed by a crowd of people cheering and applauding
train/Y2JULbhgKzUE.npy,A boat has waves splash against it
train/Y5LVNkfA6gC4.npy,A man speaking with the sound of feathers fluttering
train/Y5LUITpaKImU.npy,"A machine vibrates, a man speaks"
train/YRqP4iHXFomU.npy,An engine of a bus in idling with a quick pressure released
train/YTKN3eyZS-Fo.npy,A person snoring and a man speaking and laughing
train/Y1wwPc-sU48w.npy,Men speaking in the wind
train/Y5LKnLOmEwfE.npy,A man speaking and a spraying noise
train/Y5LJh8t1L7NM.npy,"Water splashes, a dog barks and a man speaks"
train/Y5LOVEYorEXY.npy,"The wind is blowing, crickets are chirping, a motor vehicle approaches, and a horn blows"
train/Y5LMnVKvegWA.npy,"Wind blows, large engines approach"
train/Y5LRpwqvVScg.npy,A speedboat rushes across the water
train/Y5LObWzjoZLY.npy,A TV quietly plays with birds chirping
train/Y5LTucOEeT-0.npy,Water being poured and splashing
train/Y5LT7WKL7P1I.npy,A woman giving a speech and people applauding
train/Y22sJkxRuQkY.npy,Pendulum tick locking
train/Y22v1cEKvuzA.npy,Birds chirp as someone mumbles
train/Y22kZVMvDWik.npy,A man speaking while paper crinkles
train/Y22n5sNlZWlU.npy,A woman addresses a very loud crowd
train/Y22oQiwS276k.npy,Insects are buzzing and something swooshes
train/Y22dyb_bvt_0.npy,A man gives a speech
train/Y22hPiBkDbzQ.npy,Female speaking with another female in foreign language
train/Y22i3X1tFlgA.npy,Cooking sizzling sound on a busy street
train/Y22j8pgi7K7A.npy,A small engine starting up
train/YGQQb3XDv1E4.npy,"A middle age woman speaking in a foreign language, then she whistles loudly and shouts at something"
train/YHJIHRVNiXb4.npy,"Rain falls on a surface nearby loudly, and then water pours into a container"
train/YGQc2wwoTCQ4.npy,A horse trotting as birds chirp and wind blows into a microphone
train/YGQboOC0KxPU.npy,A helicopter engine runs
train/YGQLp_Qn77FY.npy,Some objects are rasped and banged around
train/YY1E-jA0I-dY.npy,Typing on keyboard
train/YGQdWfeqK4Jw.npy,Woman and man speaking horse clip-clopping
train/YpGX5c8RHAuU.npy,Waves crash while children and a man speak
train/YvnIxaXOCHq4.npy,A man speaks and a machine beeps
train/YnDzXPWIICsg.npy,A goat baaing as wind blows into a microphone while water sprays briefly
train/YLN8ZJRPlj9I.npy,A motorcycle engine revs and tires squeal
train/YLNFF7SfEQ2A.npy,A loud booming engine hums then revs
train/YnDwOVIVF6JE.npy,Cats meow super softly a few times
train/YLNIUNpgUKw4.npy,A man speaks with food sizzling in a pan
train/YnDxZP4KI3XQ.npy,"Clicking on a keyboard is occurring, and a child hums in the background"
train/YNCEvA9jfVTM.npy,Hissing of a steam engine
train/YNCDqxjB1eTU.npy,A motorboat engine idles nearby
train/YNCBdVtsryEg.npy,Something vibrates rapidly continuously
train/YNCMsGvGEOxM.npy,An helicopter engine works nearby
train/Y2E03ziW4BP8.npy,Vehicles are passing by with mild sounds of people speaking in the background
train/Y45OAdxkzB1c.npy,Women giving a speech
train/Y45Vb4qqOmvI.npy,"Metal clanking, footsteps and rubbing, mechanical vibrations"
train/YTKWuqrnDM64.npy,"A man speaks nearby, followed by water pouring out of a faucet"
train/YFaRfdr6KY90.npy,A vehicle accelerating before sharply revving as wind blows into a microphone
train/Y45ZRpvtquQc.npy,"Metal chimes are ringing, and an electronic device is playing in the background"
train/Y2E4WD14vQeA.npy,A man speaking into a microphone with an echo
train/Y45JQWL42W7c.npy,Dogs barking and man speaking
train/YpVJaBfY4c5M.npy,Wind blowing into a microphone as water streams and splashes
train/Y45KEHJraS_I.npy,"A man speaks, traffic in the distance, a cat meows"
train/Y45LMQDC43Zg.npy,Man speaking with scratching in the background
train/YTKTyaxv1d3o.npy,Vehicles accelerating with distant emergency sirens
train/YJoRSrHSk8vY.npy,Men speaking as they walk on leaves with the nearby buzzing of flies
train/Y1GrJ-Z26Pr8.npy,A sewing machine is turned on and begins stitching
train/Y1GbIJdBoorg.npy,"Wind blows, a loud crack of thunder"
train/Y1GZMDC2uu58.npy,Faint wind followed by running vehicle
train/Y1GgEHtd-_Yk.npy,An adult male speaks and a dog pants
train/YDbto10vEM5Y.npy,A man snores loudly nearby as people talk at moderate volume
train/Y1GXyUb_-pBY.npy,Low level sounds followed by an engine starting
train/Y1GXukV9A2Lk.npy,Bullets crack through the air as gunfire erupts
train/Y1GYMPLe1Wiw.npy,A vehicle revs up its engine and people cheer
train/Y1GXyeidxvxo.npy,Man speaking and faucet turned on for running water
train/YwRRL8BZiQJo.npy,Crickets sing and birds chirp
train/Yw76d393Zl4Q.npy,Clicking followed by whistling and speaking
train/YY1Enkv44QeQ.npy,A man speaks and an explosion occurs
train/Yk0beMaXLjzs.npy,A plane flies in the distance as a man speaks and metal clinks
train/Y3dd8Lh__CHI.npy,Three men talk and then a woman joins in the conversation
train/Y3dcKjAn4U6w.npy,Snoring is occurring
train/Y3dUzVHoIpQY.npy,Child crying and yelling
train/Y3dTOr4juVWY.npy,A man giving a speech with dishes clanking
train/Y3dajqfyLn5c.npy,Food is sizzling while a woman speaks
train/Y3dY1JKNDA1Y.npy,Water splashing and voices talking in background
train/Y3dPPjr9pv8k.npy,"A man delivers a speech, traffic passing in the distance"
train/Y3dOZEFCvqFw.npy,A motorboat is running in the water
train/Y3dSqxB2QELU.npy,Man speaking continuously
train/Y3dQ5rZpK5U4.npy,"An adult female speaks and laughs, and a child laughs"
train/Y5d3YiLhUqeI.npy,A very agitated old dog
train/Y5d4BZgQFqHE.npy,A woman talks while something click repeatedly
train/Y1O1ISXKCmbo.npy,Children and man with sheep sounds
train/Y1O-LblNdWkU.npy,An animal makes a howling noise as an emergency vehicle siren sounds off
train/YZ54pSnNw2iM.npy,A man speaks while bees buzz and a man hollers in the background
train/Y1Nv5hELfN6U.npy,"Motorized water vehicle operating, with speech and laughter in the background"
train/Y1NrW4c8fleU.npy,A man gulps several times with an engine running in the background
train/Y1NrV05ABUx0.npy,Sirens with the sound of a street nearby
train/Y1Nqp61DBsxA.npy,Car engine revving and sound of muffler rumbling
train/Y1Nwxv1VKrBY.npy,A group of people talking to each other by a stream
train/Y1NwoL7fn1Qk.npy,Rustling is present and a cat meows
train/Y1Nw-fC0gk9o.npy,Speech and clanking dishes
train/Y1NvZVHlCJbg.npy,A man is speaking and a typing
train/YVrJlserGqxI.npy,"Man talking, followed by honk and music playing"
train/Y66pF4tdKJE0.npy,Muffled vibration sounds
train/Y66me0k4dCGU.npy,Several people belching loudly
train/YVr9fZmyfsc8.npy,A man is speaking along with wind noise and waves crashing
train/YtIGa3ORZeb4.npy,Something is brought it with a metal object over and over again with a blow into the widdddddddddddnl
train/Y66h0PEq4EwU.npy,A puppy cries and yaps
train/Y66gxwpd_T9w.npy,Male speaker on microphone
train/Y66fNO4F0HQc.npy,A man speaks as dogs bark
train/Y66cUgRJThiw.npy,A cat meows and a dog starts panting
train/Y66mKoKAM25Y.npy,A heavy door opens and closes
train/Y66kS3cN1lTg.npy,Someone speaking into a microphone
train/Y66izmg-T_O8.npy,Popping and rustling of plastic then a man speaks
train/Y66iBAAXgtp4.npy,"An aircraft engine whines, drowning out several people speaking with each other"
train/Ywe2EnQld7wo.npy,Continuous hissing with banging and murmuring
train/YquPWnbk-92g.npy,"A man moans nearby, followed by people talking, after which goats bleat loudly, and then a rooster calls in the distance"
train/YquKrlOZzfs4.npy,"A woman talking, followed by a man talking, and then the first woman talking again"
train/YDqRrOiy4x2E.npy,An idling engine sound with scraping noises
train/YkuDCCD6z6bg.npy,Music trails to an end and applause starts
train/YMEGUE5h0-s0.npy,A stream of water is flowing as people are talking
train/YMECmqGZ-wLk.npy,Man speaking then rapid beeping
train/YLmmB5IcGLUg.npy,A woman speaks with consistent sizzling in the background
train/YxJNCNVopcac.npy,A clock ticktocks nearby quietly
train/YxJQStoz-tt0.npy,A young girl speaking with distant dogs barking and nearby clinking
train/YaqSHFKL-pdU.npy,A drill turns loudly nearby
train/YLmYgx_45zPQ.npy,A few clicks followed by a man speaking and a loud burst
train/YLma-Uj3RvSY.npy,Gurgling and splashing water with a man speaking
train/YY55CRzzYaUM.npy,Heavy city traffic noise is continuously going as people talk and mill around
train/YVhCNhBJsg1g.npy,Someone snores loudly
train/YLQW7gPlPm0o.npy,A long beep sounds
train/Yb9BMSocaMG8.npy,A woman speaks and a bird chirps as someone taps on metal
train/YK--S5zcOhxw.npy,Birds chirp loudly and some rustling while voices in the background talk
train/YJzc66pasXSg.npy,Repetitive snoring
train/YJzYEn9gb7uc.npy,A person speaks and bangs something on the ground repeatedly and something squeaks
train/YK-5WW5yhFGU.npy,A frog croaks slowly nearby as birds chirp in the distance
train/Yb8nHehSt918.npy,Wind blows and vehicles move fast and skid
train/Yw0KD14HKHJ8.npy,An infant screaming as a man and a woman are talking and laughing
train/Yw0UzmU7xVr8.npy,Helicopter engine idles in the distance
train/YyRWu7SR197Q.npy,Birds chirping continuously with intermittent baaing
train/YqPmsySghE_s.npy,Water splashing in a plastic container followed by fabric shuffling and being rubbed
train/Y2hVtRan2qSU.npy,An engine tries to start
train/Y2hUsqWptwPk.npy,A vehicle is passing by as the birds are chirping
train/Y2hRLnJsE8Tc.npy,Dog whimper and growling followed by man speaking
train/Y2hQDzWMrmK4.npy,Walking with something making a jingling sound as birds chirp in the background
train/Y2hOIcYgQshE.npy,"A man talks, and a pan sizzles"
train/Y2hMshJOGPEQ.npy,Multiple gun shots
train/Y2hLOyCkEtpE.npy,"Traffic passes, a unique horn blows"
train/Y2hKIUMgxKso.npy,Speech followed by crowd laughter and more speech
train/Y2hJBV9mb1CA.npy,Water in toilet is being flushed and draining sound
train/Y2hFNX8oajwg.npy,Water trickling and an adult man speaking
train/YRzxoA2Yie0A.npy,A man speaking with a series of a rubber ball bouncing on a solid surface
train/YY6gOw-zMn24.npy,A machine runs and makes a screech
train/Y8vkTbAXT2Hk.npy,Ringing and clinking noises
train/Y7zjvIo8ZZII.npy,A bell is ringing
train/YXZt2uG_sdAQ.npy,Whining of a child with people speaking
train/Y3zX3C0Az6Ms.npy,A man speaks and then turns on a machine that vibrates
train/Y3zXZdrmT4sE.npy,A motorboat is whizzing by
train/YX_1GszWbyMg.npy,Soft sizzle and a piano plays in the background as a man tutors someone
train/YoskyqUO3WXM.npy,A man speaking as food and oil sizzles before liquid gurgles loudly
train/Y3zL60hQJ25k.npy,Taps followed by engine starting
train/Y3zLib0GuWJ4.npy,Water flowing and bubbling
train/Y3zJYPgvlwJs.npy,Emergency vehicle sirens wailing
train/Y3zKkWnQxxTs.npy,A bell is chiming
train/Y3zWkycjaCJM.npy,A door slams loudly
train/Y3zWxyoQC71M.npy,A man is speaking
train/Y3zNCO6PRaBM.npy,Water running and distant speech
train/Y3zNTWIsZwdk.npy,"Slow motion speaking, a crash, some cracking"
train/Y36zFbEj6njQ.npy,A helicopter engine runs then begins to get quiet
train/Y36zHrQ2L9F0.npy,"A whooshing, hissing sound occurs, and then a tone sounds"
train/Y37-1GDEiAGM.npy,"Someone is typing on a keyboard, and an adult female speaks"
train/Y371RRUzwz00.npy,"An adult male speaks, someone makes a bleating sound, females laugh, and animal bleats are present in the background"
train/Y378UmcsGHoI.npy,People talking as a truck revs and idles
train/Y37GApMXDF-0.npy,"Double doors are being opened, before a bell dings"
train/Y37HqcZ0u11s.npy,Electronic beeps and birds cheeping
train/Y37IxEwVr61U.npy,A cars speeds up then begins to skid
train/Y37J8lZ8ls-I.npy,Bells ring loudly
train/Yj1kuLOdG15k.npy,Mechanical saw sawing
train/YZoWuZIqaQEM.npy,"A woman speaks very quickly during which something taps something metal and finally, something is sprayed"
train/YXrFdEqLSW-Y.npy,Sewing machine ending with beeping and female voice
train/YXrFCnSEmT6Q.npy,Female speech and paper crinkling and spray
train/YXrCKthbdLkI.npy,Wind blowing with some rattling and faint humming of insects followed by a man speaking
train/YXqyBlqiuajA.npy,"Several men talk in the background, while engines rev nearby"
train/YXqwjQNhEQIk.npy,"A person whistles, and a man speaks"
train/YXr12UbZXCZk.npy,A vehicle with a siren passes as its engine races
train/Y8xusEBOCeds.npy,Gun firing on and off at varied speeds
train/YaN9EMFZMpXY.npy,A car engine idling
train/Y8AvWbzfYDjs.npy,A continuous vibrating constant rumpling sound coming from something
train/YaMo3pFVD1MU.npy,A bird chirps loudly nearby
train/Y8AebNaEdZFw.npy,A woman is talking and makes a gleeful utterance then thunder rumbles
train/Y8AjB620ZBJU.npy,A woman talking followed by tapping and then clanking
train/Y8AdrozOJegY.npy,Explosions and gunfire
train/Y8AeRzuxqBTU.npy,"A male voice speaking, then a crowd cheers"
train/Y8AqMM9E-S1Y.npy,Birds are chirping and several goats are bleating as people murmur in the distance
train/Y8As1owPi19k.npy,A man speaking then whistling
train/Y8AkmHUuIUZo.npy,A baby is crying in distress in short bursts rapidly
train/Y8ApAJlGwze0.npy,Wind is blowing and a horse is trotting while people are talking
train/YLxBwH3Ehb7Y.npy,"Wind is blowing, an adult male speaks, and music plays in the background"
train/YLx8Lfg-KMIM.npy,A very loud wind noise bats something around that is very nearby
train/YLx5_bZ9vgCQ.npy,People board a bus and scan their transportation card
train/YLwyNbfLYvwg.npy,"A man talks as a boat moves in the distance, and then a person talks, followed by a person talking with a boat moving"
train/YJd4MEzncWlE.npy,A man speaks while food fries and sizzles
train/YGVw2MVdduOE.npy,A series of metal crashing and clanking followed by vehicle engines revving before an emergency siren beeps then a loud explosions and gunshots firing during a whooshing effect alongside vehicle brakes screeching
train/Y8xv17CeTYMw.npy,A woman giving a speech
train/Y0B8Wt5PiL1k.npy,A train blows the horn as it passes
train/YAjHjW5Q3vIs.npy,High frequency spraying with people speaking faintly
train/Y0BA6kmm4wOY.npy,A loud car is passing by fast
train/Y0B9g7xxOaQ4.npy,Chainsaw running
train/Y0AzwtstgdU0.npy,A motor vehicle revving
train/Y0AyFII6lb8Q.npy,A dog wimping or yip
train/Y0B0C1HaElyc.npy,Stream of water
train/Y0B-ToWxL3t8.npy,Engine is running
train/YGVt2aZcjuUs.npy,A telephone is ringing
train/YAjTt08BMRtQ.npy,A large jet engine speeds by
train/YAjVhYG4-lOE.npy,Loud emergency sirens
train/Y0BDGdUr1N6Y.npy,A young boy is distressed and a man is speaking to him in a language not English
train/Y0BCAdHvduE8.npy,Wind blows as a mechanical tool hisses and steam blows from it
train/YL77rpdzefmI.npy,Male snoring loudly
train/YGVrmd6Ha8a0.npy,A man talks followed by an audience cheering
train/Y9Yh0dJS08l4.npy,A man is talking and clicking of a key on a computer
train/Y9Yfa8eIc4k8.npy,Train moving on the tracks followed by the train horn honking
train/Y9Ycs-U_IvFg.npy,Water running continuously
train/Y9YTmUuGRM2s.npy,Emergency sirens and light wind followed by loud honking
train/Y9YTe7bbCbVk.npy,"An adult female speaks, typing on a keyboard occurs, and a door closes"
train/Y9YSvSmXxc6o.npy,"A male's voice followed by an animal making shrieking, wailing and yelping noises"
train/Y9YSSbMHk4qA.npy,Man speaking followed by another man
train/Y9YSQjkCnv3s.npy,"Water plugs, then pours and a bird chirps"
train/YXBm-RIn9x7w.npy,People talking loudly
train/YUeW7LIA5U4c.npy,Dishes clinking while a woman is speaking
train/Yak8SDwH4k6w.npy,Loud machine beep
train/Yak__AQQQCKg.npy,"A firecracker bursts, followed by children talking nearby"
train/YXBQQfFn2oJM.npy,"A happy, female speaks followed by a middle aged woman speaking with spraying and children playing in the background"
train/YXBRk8mexnEE.npy,Two woman talking over electronic device
train/YUeEBRLracQM.npy,A man speaks and types on a keyboard and clicks a mouse
train/Yi7YPBrOCSzU.npy,A chainsaw starts and revs up then slows down and revs again
train/Y4GYEVk6ngdk.npy,Loud rattling of a sewing machine
train/Y4GY4p7ADQp0.npy,Typing on a keyboard
train/Y4GauHC0GAVw.npy,Moving water with distant conversation
train/Y4GalkerBVs8.npy,A dog whimpers and growls as a woman speaks in the background
train/Y4GSxb13tCms.npy,A woman making a speech
train/Y4GSdX-8f_OE.npy,A man is speaking as a car engine idles somewhat loudly
train/Y4GXKbeWMHNA.npy,A woman is giving a speech
train/Y4GWh6xUe--8.npy,Chiming of a bicycle bell
train/Y4GfN0gZQvXs.npy,Someone talks and a cat meows then the wind blows
train/YRUtodlbnXpo.npy,A motorcycle decelerates slowly
train/YRV13mgkNEzc.npy,"Birds vocalize nearby as a dog barks in the background, and then people speak nearby"
train/YRV0SzmZ267I.npy,Two people are laughing followed by a person wailing
train/Yjrobnx2qmS4.npy,A long burp followed by teenage voices talking and laughing
train/YaC_Ynuy_cl0.npy,"A small engine runs and lots of vibrations happen, lastly more vibrations"
train/Y7VrEpA2uSZU.npy,"An engine hums, water splashes, and wind blows as two people speak"
train/Y7VqlBCfqrCw.npy,A train speeds by and blows its horn in the distance
train/Y7Vu4sapkwTc.npy,A woman is giving a speech inside a small area
train/Y7VspkAMoSz0.npy,A child speaks and a cat meows
train/Y7Vfw29x42B4.npy,Wind is blowing and waves are crashing on a shore
train/Y7VfK0gxnz-8.npy,A loud emergency siren is going off
train/Y7Vi8-I4OppI.npy,Large bus engine followed by whistles
train/Y7Vi5G9tmqKk.npy,A car engine is continuously making low thumping sounds and idling
train/Y7VwApO9Zdnc.npy,A man speaks and a sheep bleats
train/Y7Vvne-gEgRI.npy,Buzzing of small motors with wind blowing and people speaking
train/YaCgQzW56GB4.npy,Video game cawing noise
train/YPCHi_Ikx7PU.npy,A motorcycle engine idles and a man speaks
train/Y_lqUhEvjIYg.npy,A crowd applause loudly and then cheers while continuing to applause
train/Y_lvoJwZke14.npy,Various birds chirp and sing while three quiet thumps occur
train/Y_mknOqvFkZE.npy,People speak then water flows hard from a faucet into a tub and the people speak again
train/YEBCEz-TIQGA.npy,A man speaks and fries food while cutting
train/Yt-ijehKCBj0.npy,Motorcylde accepting down the road then slowing down
train/Y9B54vq8JPXU.npy,Tick-tocking and rustling with white noise
train/Y9BD3sUcO5Lg.npy,"Man speaking excitedly, car engine revving and taking off"
train/Y9B30Qt37lUo.npy,A woman speaking
train/Y9B53NVDNT8U.npy,Men talking and laughing and motor running
train/Y9B1ep84zOVQ.npy,Engines revving at high speeds
train/Y9B2PrQCokUM.npy,Woman speaking
train/Y9AvJETFwQVI.npy,A woman excitedly speaking and man stuttering
train/Y9ArEy2lrsJA.npy,Objects clanking then being rubbed together
train/YWbKZiDhWFm8.npy,A fire alarm ringing
train/YDNjU5fUKGxM.npy,Crunching noises and a door sound
train/YUt6oXfnnBBk.npy,A person is snoring loudly
train/YUsncYzpYSk8.npy,Two dogs bark while metal is tapped
train/YBATXleWE_CY.npy,Older man speaking low and somewhat scared and wiping and scratching sounds
train/YBAV0aPhPl-c.npy,A man speaks while typing on a keyboard
train/YBAQUVmezAtM.npy,A man speaks loudly
train/YBARBQEcFykY.npy,Wind sounds are followed by an accelerating motor vehicle
train/YBAPVJdc27pA.npy,A powerful engine moving into the distance with people speaking nearby
train/YBANY8lRh1PE.npy,Rustling and distant murmuring
train/YBAPKzdV_pD4.npy,Blowing sound then baby laughing
train/YBAII6AbTlWI.npy,"A large motor vehicle engine is operating, rhythmic clacking is occurring, and a train horn blows"
train/YBAJTvRpdcu8.npy,"An adult male is speaking, while people are talking in the far background"
train/YufqPO8XYm6g.npy,An electric saw works
train/YesU5QHUK4XU.npy,A beep and an idling sounds are followed by a man speaking
train/YesM_8hVhNEA.npy,A man speaks with humming of an engine as wind blows
train/Yes_uHQ1qIko.npy,Music playing followed by humming engines then a smack and a man speaking
train/YGmDYlX3Y-Jg.npy,Someone whistles while a woman talks
train/YjjIH74V-Y18.npy,A man talks nearby as a mallet pounds in the distance
train/YXbX3VQrVsTo.npy,A crumpling and crinkling noise
train/YF_yzpCTobZE.npy,A person typing on a keyboard
train/YF_xzZWpOU9Y.npy,Child speaking and someone taps objects while dog barking in background
train/YdmaRT39zTqY.npy,Rustling and scratching with barking and distant birds chirping
train/YdmY_1y3RXYA.npy,Ducks quack loudly nearby as a metal fence clangs multiple times
train/Yrr5T3E4j7_Q.npy,A dog sneezes and people laugh and speak
train/YdmMPzURfUw8.npy,"Loud, continuous sizzling"
train/YrqirXrzpR9U.npy,A mechanical buzzing that revs up and down
train/Yrqni_b-dztk.npy,Vibrations and humming get louder
train/YMj-w_hTARbo.npy,Gun shoot followed by a car door shutting
train/YeXiyD44jM9w.npy,An aircraft engine roars by and then a man speaks
train/YeXgPnnE3TuQ.npy,Hammering on a metal surface followed by metal clacking then rubbing against a surface as a man is talking proceeded by a power tool sanding while music faintly plays in the background
train/YOZete7K0H9Q.npy,A man speaks followed by crinkling plastic
train/YeXYMbxmlgRc.npy,A duck quacks as road noise is in the background
train/YufuOrZLdcIE.npy,A train passes and blows a horn
train/YIIIEw_H-SUo.npy,Splashing and rustling of water
train/YT82HROrrd0I.npy,"A man talking while scraping wood, followed by a different man talking"
train/YT8AMQISTcwY.npy,A clock ticks and rocks
train/YBe6ckqXJFOE.npy,A bus engine accelerating
train/YT8YgG6LmoLc.npy,A loud burst courts
train/YwraEjmL9AAk.npy,"A vehicle engine is on as a man talks, another man laughs and hissing noises in the background"
train/Ywrr9oE58sBQ.npy,Honking of horns with rattling of passing trains
train/YWB-KvKmXF_M.npy,Two females speak loudly while a sewing machine buzzes and makes other mechanical noises
train/YWAV7g9XfZUQ.npy,A man speaking as race car speeds by
train/YWAWpO_Ho9IA.npy,A small creature oinking
train/Yf4miU0IjHGs.npy,Rustiling with light wind and distant chirping
train/Y18PX4jp6cG4.npy,A woman is speaking to a group of people
train/Y-NsCNnryC9c.npy,Man talking about dogs before the dogs bark
train/YfZVtLwE1CRI.npy,Children talk as water splashes in the distance
train/YQXiBGl7uuaw.npy,Humming followed by a musical tone
train/YfZpo0Y14UwU.npy,"Water splashes, and then a woman talks, followed by a dog pouting"
train/Y-NxqVRP5zf8.npy,Man talking and typing
train/YBeHYrYj_1tg.npy,Speaking followed by a bang
train/Y-NxdeooZCxY.npy,Women giving a speech in a foreign language
train/YRAymkDs3h_M.npy,Rustling with ringing of large bells
train/Y5SDByVbuYrM.npy,A car engine is idling somewhat silently and a door is closed
train/Y-NwsmZFsbUQ.npy,Garbage truck picking up can and driving off while honking horn
train/YQXjNzc-yvUc.npy,"Motor vehicle traffic is present nearby, and random metal squeaking is occurring"
train/YBlzbW5f0DbE.npy,A man speaking over a megaphone with a crowd cheering and clapping
train/Y-NyASB4qVRQ.npy,Motor boats on the water with muffled speech
train/Y8OB1pAILwlM.npy,A vehicle is driving and the wind is blowing
train/Y8O9HgzgV-h8.npy,A toy helicopter is operating
train/Y8O8xv7Q8irk.npy,"A drill is operated, then a man speaks and restarts the drill"
train/Y-Nxqb7etYXo.npy,Vehicle running continuously
train/Y8OQdDPgsTR0.npy,The engine from a speed boat revs loudly
train/Y8OKaHGxsxwM.npy,"Ticking is ongoing, and an adult male speaks"
train/Y8OGxZg2WAcA.npy,A woman speaking
train/Y8OEutG-N7cM.npy,"A woman speaks, a mechanical hum and clattering of objects"
train/Y8OSNAXTwwHI.npy,An animal's hooves are walking across the ground
train/Y8OSGELk0sbE.npy,A loud motor revving up
train/YT0QzdEyRLxU.npy,Pet birds tweet repeatedly
train/YEi74xBuRWgU.npy,Crumpling and speech
train/Y0UeHAAFXYU4.npy,Amplified male voice while horse clip-clops
train/Y0Ue8a6lH3yQ.npy,Woman's voice with faint oinking sound
train/Y0Ua7I1ILoJw.npy,A loud spraying noise
train/Y0U_ZKk7-wXs.npy,An animal barks and snarls
train/Y0UZEE7GswSs.npy,Water trickles while a man speaks
train/Y0USgXC8YD38.npy,A person typing on a computer keyboard
train/Y0UQB_R1qrMQ.npy,Small engine having trouble starting
train/Y0UPMwdrLpKw.npy,A large jet-like engine is running and passes by
